goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
4.0,8.0,6.0,3.0,435.5,50.365,2648.0,1989.5,658.5,23.5,56.5,632.0,451.5,180.5,6.0,16.0,414.0,327.0,147.5,1629.0,552314.0,45.01,45.68,19.93,56.26,50.37,6.08,42.0,2636.5,2713.5,2576.5,80.69,21.96,64.06,39.54,44.49,35.04,22.13,0.5,0.5,409.0,52.965,2473.0,1907.0,566.0,25.0,51.0,608.0,465.0,143.0,5.5,12.5,467.5,613.5,87.5,1575.5,533521.5,46.17,43.7,17.96,57.56,37.02,8.18,74.0,2252.0,2005.0,2509.0,71.8,30.12,70.12,32.27,50.05,34.58,18.77,0.5,0.5
3.0,10.0,12.0,5.0,405.5,52.375,2600.5,2055.0,545.5,25.5,46.5,557.5,407.0,150.5,4.5,13.0,411.0,443.0,47.0,1496.0,511718.5,50.5,42.25,15.27,53.65,43.27,6.48,43.0,2346.5,1899.5,2677.0,71.6,30.04,68.22,33.05,50.18,32.2,19.91,0.0,0.0,361.5,48.44,2278.0,1648.0,630.0,20.0,53.5,617.5,357.0,260.5,4.5,19.0,261.5,364.0,94.0,1526.0,515740.5,48.26,44.09,12.87,57.75,40.21,6.72,61.0,2329.5,2171.0,2524.5,79.12,26.23,64.71,41.41,43.1,37.31,25.72,0.0,0.0
3.0,9.0,7.0,2.0,452.5,54.105,2587.0,2070.5,516.5,25.5,48.0,404.5,297.0,107.5,3.5,11.0,331.0,391.5,64.0,1628.5,530655.0,39.73,41.86,20.05,55.96,49.95,9.8,49.0,2427.0,2233.5,2737.0,76.96,26.2,66.6,34.47,50.03,30.87,20.73,1.0,0.5,380.0,53.54,2160.5,1447.0,713.5,18.0,64.0,421.5,216.0,205.5,3.0,18.5,398.5,369.5,88.0,1564.0,510723.0,47.67,41.07,17.6,59.38,40.05,4.15,80.0,2338.5,2008.5,2538.0,75.75,25.47,63.43,37.18,46.32,31.75,22.74,0.5,1.0
3.0,6.0,9.0,2.0,404.5,55.03,2353.5,1802.0,551.5,24.5,50.0,553.0,383.0,170.0,4.5,15.0,489.0,599.0,46.0,1544.5,504809.5,46.61,38.7,16.79,56.44,40.38,5.61,48.5,2280.0,2135.0,2438.5,80.58,24.86,67.57,35.76,49.74,37.9,19.26,1.0,0.5,391.5,46.370000000000005,2189.5,1643.0,546.5,19.0,48.5,383.0,199.0,184.0,2.5,16.0,286.5,262.0,51.0,1538.0,501895.0,48.04,43.43,16.36,58.47,38.78,9.87,49.0,2422.5,2141.5,2666.0,76.88,26.59,64.38,35.92,47.9,32.27,22.6,0.5,1.0
1.0,4.0,12.0,4.0,439.0,53.965,2025.0,1588.0,437.0,22.0,39.5,376.0,240.5,135.5,3.5,12.5,300.0,562.0,53.5,1641.0,426791.0,41.11,40.75,24.64,56.27,46.29,6.67,34.0,2650.5,2256.5,2899.0,76.17,30.24,65.39,40.87,49.98,30.26,27.12,1.5,0.5,364.0,48.760000000000005,1655.5,1213.5,442.0,15.0,38.5,295.0,202.5,92.5,2.5,8.0,178.0,296.0,50.0,1459.0,374007.0,54.7,40.07,11.69,59.1,35.52,6.72,31.0,2401.0,2234.5,2568.5,78.75,31.72,66.97,39.64,51.12,30.4,23.94,0.5,1.5
0.0,1.0,9.0,4.0,440.5,49.81,1769.5,1271.0,498.5,16.5,45.0,426.0,271.5,154.5,3.5,14.0,282.5,310.5,81.5,1542.0,347913.5,50.83,47.9,16.56,59.51,36.85,5.65,30.5,2520.5,2444.5,2548.0,70.62,32.67,73.69,35.25,57.24,27.99,20.81,1.0,0.0,391.5,50.085,1605.0,1230.5,374.5,16.0,34.5,328.0,192.0,136.0,2.0,12.0,133.0,394.0,11.5,1485.5,329774.0,51.16,48.7,11.97,62.03,37.97,3.4,45.5,2446.0,2453.5,2409.5,77.67,27.75,57.42,43.92,43.79,36.47,26.62,0.0,1.0
4.0,11.0,7.0,3.0,409.5,54.095,2508.5,1766.0,742.5,24.0,66.5,760.0,538.5,221.5,7.0,20.5,188.0,485.5,81.5,1634.0,549460.5,42.13,45.86,21.14,55.37,44.8,5.75,43.5,2523.5,2412.5,2639.0,75.44,29.93,65.76,37.6,46.31,38.18,20.24,0.5,0.0,398.0,52.21,2335.5,1589.5,746.0,21.0,64.0,544.0,334.0,210.0,4.5,19.5,249.5,517.5,119.0,1630.0,545508.0,49.51,39.85,29.24,59.15,47.0,3.62,66.5,2457.0,2361.0,2480.0,72.34,28.56,63.89,40.78,46.56,31.79,24.7,0.0,0.5
1.0,6.0,13.0,4.0,345.0,59.255,1632.0,1285.5,346.5,17.5,34.0,430.5,319.0,111.5,4.0,12.5,183.0,426.0,53.0,1477.5,386824.5,51.73,43.35,12.23,57.83,40.52,2.03,31.5,2189.5,2036.0,2326.0,72.24,34.2,70.46,34.15,55.94,31.8,19.77,1.0,0.5,357.5,54.510000000000005,1668.0,1195.0,473.0,15.0,39.0,504.0,284.0,220.0,4.0,17.5,177.0,313.0,120.0,1473.5,383536.0,51.17,40.12,12.02,61.51,41.22,4.17,40.5,2356.0,2275.5,2401.5,81.62,23.79,56.95,45.21,42.46,31.82,33.21,0.5,1.0
4.0,6.0,4.0,2.0,352.5,45.775,1278.5,898.0,380.5,10.0,33.5,260.5,147.0,113.5,1.5,9.5,169.0,109.0,2.5,1542.0,301458.5,50.95,42.33,13.92,58.23,43.12,5.62,33.0,2307.0,2191.0,2396.0,79.83,23.13,66.75,36.35,48.26,38.26,24.67,0.0,0.5,535.5,45.985,1871.0,1559.5,311.5,17.5,26.5,336.5,250.0,86.5,2.5,7.5,345.0,193.5,0.0,1598.0,314953.5,44.0,39.79,21.23,57.89,40.15,5.36,35.5,2607.5,2578.5,2636.5,73.41,38.31,69.81,40.3,50.55,36.37,21.15,0.5,0.0
1.0,4.0,10.0,6.0,409.0,50.075,1205.5,961.5,244.0,13.0,21.5,61.5,16.0,45.5,0.5,4.0,180.5,342.0,35.0,1452.5,259385.0,56.68,36.82,14.9,53.32,45.15,3.31,21.5,2569.0,2022.0,2804.0,70.7,36.11,80.28,26.49,65.92,31.04,15.68,0.5,0.5,448.0,46.46,1551.5,1262.0,289.5,13.5,26.5,151.0,98.5,52.5,1.0,5.0,210.0,96.0,4.5,1653.0,296819.5,45.05,43.1,20.45,51.26,46.38,6.02,39.0,3004.5,3020.0,2766.5,86.24,16.44,69.81,42.61,52.47,33.82,25.97,0.5,0.5
4.0,7.0,15.0,3.0,403.5,53.14,3402.0,2656.0,746.0,34.5,68.5,637.0,461.0,176.0,5.5,15.5,401.5,626.5,48.5,1534.5,721018.0,46.84,40.16,16.67,57.19,44.55,3.34,70.0,2466.0,2150.5,2706.5,80.11,25.48,74.49,29.8,57.31,31.1,15.92,0.0,1.0,402.0,50.4,3340.5,2163.5,1177.0,27.5,107.5,922.0,520.0,402.0,6.5,37.5,486.0,562.0,132.5,1561.0,734975.0,48.67,46.25,14.74,58.62,40.61,4.59,156.0,2404.5,2272.5,2546.0,75.74,28.92,57.8,42.66,39.59,36.68,27.17,1.0,0.0
1.0,7.0,6.0,0.0,446.0,57.855,3407.5,2709.0,698.5,35.0,59.5,938.5,681.0,257.5,8.5,20.0,509.5,743.5,138.5,1585.5,715845.0,39.9,46.23,17.61,56.21,47.84,4.12,55.0,2180.0,2004.5,2357.5,72.06,29.35,59.34,42.12,43.0,30.3,27.14,2.5,1.0,387.0,48.22,2954.5,1938.5,1016.0,23.5,81.0,648.5,364.0,284.5,4.5,25.0,525.0,421.0,85.0,1532.0,684556.5,50.16,44.11,17.69,57.41,40.78,7.22,81.0,2219.5,2034.5,2398.0,77.69,27.04,63.81,39.71,44.66,35.39,22.37,1.0,2.5
6.0,15.0,10.0,5.0,368.5,48.515,2586.0,2099.0,487.0,23.5,44.0,531.0,341.5,189.5,4.5,16.0,355.0,239.0,86.0,1464.0,541055.0,53.49,38.47,16.11,56.82,41.01,7.37,54.5,2398.5,2226.0,2670.5,79.9,21.99,60.8,48.37,41.43,32.88,30.02,0.5,0.0,340.5,45.815,2464.0,1817.0,647.0,21.5,55.0,322.0,193.5,128.5,2.5,11.5,185.5,350.5,56.5,1447.5,528056.0,54.91,37.02,12.1,62.01,44.53,4.82,51.0,2318.5,2130.0,2431.0,77.58,29.72,76.63,24.87,62.56,27.31,14.11,0.0,0.5
2.0,8.0,8.0,3.0,386.5,55.495000000000005,2353.0,1692.5,660.5,23.5,54.5,455.5,239.0,216.5,4.0,18.5,375.0,602.0,122.0,1586.5,542660.0,43.51,46.86,17.39,63.79,36.9,4.91,55.5,2367.0,2134.5,2556.0,80.99,28.12,64.16,40.19,47.96,32.66,23.42,0.5,1.0,467.0,47.05500000000001,2865.5,2105.0,760.5,25.5,67.5,585.5,348.0,237.5,4.0,20.5,722.5,450.5,54.5,1639.5,569999.0,42.37,41.16,27.28,56.99,45.59,6.46,70.5,2466.0,2254.0,2636.5,72.6,28.78,64.32,39.52,47.65,32.96,23.29,1.0,0.5
2.0,8.0,7.0,3.0,396.5,53.72,2415.0,1858.0,557.0,24.0,49.0,338.0,174.0,164.0,2.5,15.0,511.0,468.5,59.0,1596.5,522545.0,47.45,43.78,18.1,64.62,39.15,6.36,35.0,2577.0,2191.5,2854.0,76.75,29.46,72.69,30.74,55.01,30.64,17.2,0.0,2.0,411.5,51.255,2406.5,1981.5,425.0,23.5,36.0,453.5,304.0,149.5,3.5,13.5,242.5,378.0,45.5,1576.5,524839.0,45.44,38.14,19.99,57.24,43.07,5.27,65.0,2423.5,2194.0,2726.0,81.06,22.23,56.19,44.45,42.5,33.27,27.02,2.0,0.0
1.0,4.0,8.0,0.0,421.5,58.46,2253.0,1776.5,476.5,24.5,43.0,446.0,306.0,140.0,4.5,13.0,354.0,591.5,139.5,1634.0,507664.5,43.22,43.27,23.75,57.33,39.7,6.57,49.5,2371.0,2248.0,2527.0,75.49,27.77,63.49,37.99,44.85,36.86,21.78,1.5,0.5,418.0,50.05,2161.5,1502.5,659.0,19.5,58.5,522.0,326.0,196.0,4.0,17.5,291.5,449.5,75.5,1555.0,478338.0,44.0,43.64,16.55,59.63,41.52,6.03,62.0,2551.0,2421.0,2649.5,74.34,28.5,59.73,40.47,44.93,37.27,27.72,0.5,1.5
6.0,9.0,4.0,1.0,423.5,51.355,2389.0,1969.0,420.0,23.5,38.0,429.5,256.5,173.0,4.0,16.0,339.5,312.0,71.0,1578.5,507003.0,45.47,45.06,20.42,56.65,40.05,6.28,54.5,2669.5,2392.0,2880.0,80.93,27.66,63.54,46.54,43.73,36.99,29.15,2.0,2.5,424.5,46.32,2356.0,1810.0,546.0,21.0,45.0,426.5,271.5,155.0,3.5,13.5,387.5,275.0,78.0,1551.5,497627.0,48.09,36.79,17.11,64.7,46.03,3.33,84.5,2624.0,2254.5,2920.5,71.66,36.83,74.4,31.68,56.04,29.15,19.02,2.5,2.0
6.0,9.0,9.0,4.0,383.5,46.535,2193.5,1612.5,581.0,19.5,51.5,191.5,60.5,131.0,1.0,11.5,290.0,303.0,39.0,1534.0,489085.0,50.42,38.24,16.46,54.69,42.02,6.04,38.0,2566.5,2670.5,2426.0,81.06,23.11,69.79,32.84,49.8,37.02,18.18,0.5,0.5,435.0,47.71,2563.5,2096.0,467.5,25.0,41.0,446.5,286.0,160.5,3.5,14.0,248.5,414.0,63.0,1580.0,500049.0,47.88,43.96,16.74,55.88,39.16,6.17,60.0,2700.0,2416.5,2882.0,75.72,32.34,71.98,37.32,55.4,41.96,18.76,0.5,0.5
3.0,6.0,11.0,2.0,396.0,56.7,2323.0,1836.5,486.5,23.5,45.0,234.0,148.0,86.0,2.0,8.0,293.0,416.5,56.0,1497.5,488163.5,48.75,39.58,14.96,56.31,40.84,5.62,45.5,2538.0,2424.0,2653.0,79.02,24.39,81.22,24.3,66.19,28.46,12.24,0.5,1.0,423.5,47.495000000000005,2408.0,1647.0,761.0,20.0,63.5,623.5,348.5,275.0,4.0,23.5,293.5,372.0,54.5,1574.0,515857.5,44.39,46.38,16.0,60.48,41.81,5.39,51.0,2793.5,2586.5,3004.5,79.1,30.16,57.34,47.84,39.74,35.29,30.57,1.0,0.5
4.0,10.0,11.0,3.0,360.0,54.615,2140.0,1723.0,417.0,22.0,38.0,556.5,438.0,118.5,5.5,12.0,263.5,440.0,125.0,1515.0,509670.5,49.53,41.64,14.96,62.6,40.57,3.76,39.0,2414.0,2338.0,2482.0,77.99,25.42,63.38,40.57,45.58,34.5,22.11,0.0,1.0,399.5,46.28,2338.0,1802.5,535.5,21.0,46.5,616.5,461.0,155.5,5.0,13.5,511.5,303.5,40.0,1574.0,534591.5,45.49,42.4,16.68,59.53,37.52,5.65,71.0,2618.5,2590.5,2648.5,76.62,30.99,63.82,37.31,51.02,28.15,24.63,1.0,0.0
2.0,6.0,12.0,1.0,389.5,54.620000000000005,2730.0,2046.0,684.0,26.5,61.5,607.0,418.5,188.5,5.5,17.0,453.0,509.0,93.0,1556.5,645321.5,43.56,42.51,17.51,58.27,40.03,2.44,65.0,2412.5,2267.5,2552.0,76.22,25.26,67.76,34.85,50.8,32.1,19.95,0.0,1.0,366.5,49.66,2582.5,1897.0,685.5,24.0,59.5,502.0,251.5,250.5,3.0,20.5,369.5,521.5,47.5,1473.0,611579.5,54.9,41.0,14.72,62.15,37.34,4.44,86.0,2250.0,1919.0,2522.5,73.08,29.7,60.21,40.21,42.57,31.96,26.56,1.0,0.0
2.0,9.0,3.0,0.0,417.0,49.445,1839.0,1421.5,417.5,17.0,35.0,376.0,271.5,104.5,3.5,10.5,253.0,236.5,52.0,1546.5,405386.5,44.88,45.14,14.15,52.06,42.63,7.73,50.0,2341.0,2195.5,2488.0,82.8,28.76,65.87,38.17,49.85,36.31,22.24,0.0,0.0,425.5,54.25,1928.5,1641.5,287.0,21.5,27.5,449.0,355.5,93.5,5.0,9.0,390.0,538.5,150.0,1493.0,391961.0,47.94,38.36,16.53,59.8,37.25,7.81,27.5,2611.5,2323.5,2905.0,74.21,38.78,65.5,41.44,47.51,38.94,27.54,0.0,0.0
3.0,9.0,6.0,4.0,356.0,53.195,2286.5,1751.0,535.5,20.5,48.5,436.0,280.5,155.5,3.0,14.5,322.5,258.0,23.0,1551.5,527714.5,49.1,35.47,19.92,60.7,43.09,3.77,43.5,2599.0,2406.5,2778.5,72.29,29.34,64.72,38.06,45.19,35.6,21.55,2.5,0.5,397.5,49.875,2444.0,1743.0,701.0,22.5,62.5,401.0,263.0,138.0,4.0,13.0,346.0,523.5,138.5,1503.5,499413.5,59.59,38.77,21.92,60.01,38.69,5.61,53.0,2435.0,2291.5,2555.0,78.13,22.17,70.81,29.65,54.36,31.1,19.74,0.5,2.5
3.0,5.0,5.0,0.0,317.0,57.525,1515.5,1157.5,358.0,15.0,33.5,360.0,272.5,87.5,3.0,8.0,148.5,274.0,27.0,1403.0,354522.0,59.8,33.6,13.91,59.9,44.22,3.05,25.5,2466.5,2207.0,2673.0,78.93,23.41,67.57,38.51,52.29,29.12,24.8,1.0,1.5,326.5,50.385000000000005,1422.0,1170.5,251.5,15.5,22.5,403.5,311.5,92.0,3.5,8.5,125.5,380.0,38.0,1374.0,306354.0,69.74,39.77,8.43,64.55,33.57,4.59,34.5,2777.5,2272.0,3345.0,81.87,35.15,78.73,36.8,63.82,30.57,22.74,1.5,1.0
0.0,3.0,8.0,4.0,430.5,52.605,1621.5,1237.5,384.0,15.0,29.0,324.0,241.5,82.5,2.5,7.0,288.5,199.5,0.5,1490.5,321015.0,52.69,37.74,15.36,59.78,42.31,1.87,31.0,2557.0,2117.5,2771.5,66.19,39.7,73.6,31.76,51.29,36.19,16.37,1.0,0.5,406.5,47.81,1612.5,1133.0,479.5,12.5,38.5,577.5,393.5,184.0,4.0,15.5,230.0,131.0,6.0,1485.0,317861.0,50.35,45.34,9.04,62.53,41.32,2.13,35.0,2364.5,2389.5,2255.5,87.17,23.38,57.13,49.14,41.34,33.21,33.47,0.5,1.0
4.0,7.0,7.0,2.0,433.5,50.93,2363.5,1910.0,453.5,24.0,39.5,474.0,357.0,117.0,4.5,10.0,469.0,379.0,27.0,1526.0,493172.5,52.34,37.92,17.98,57.84,39.17,6.62,41.5,2335.5,2311.0,2376.5,78.12,23.08,63.27,40.38,49.39,29.13,26.08,1.0,1.0,373.5,51.005,2073.5,1374.0,699.5,16.5,61.5,400.0,197.0,203.0,2.5,18.5,338.0,287.0,52.0,1502.0,485738.0,50.49,41.4,11.06,59.5,35.71,7.19,56.5,2339.5,2252.5,2379.5,73.63,28.73,70.66,31.68,52.13,29.83,20.64,1.0,1.0
6.0,12.0,8.0,4.0,436.5,50.765,2673.0,2117.5,555.5,26.5,50.5,446.5,264.5,182.0,3.5,16.5,308.5,442.0,73.5,1502.5,502477.5,50.62,37.18,14.9,54.41,44.06,7.08,52.5,2620.5,2525.0,2720.5,79.09,28.47,66.63,42.08,49.29,39.46,22.29,0.5,1.0,409.5,45.775,2491.5,1852.0,639.5,22.5,54.0,431.0,247.5,183.5,3.0,17.0,349.0,413.0,55.0,1533.0,508989.0,50.74,40.9,17.28,55.46,42.74,5.13,78.5,2561.0,2446.0,2649.5,68.68,33.09,68.85,33.2,52.69,31.12,17.89,1.0,0.5
4.0,12.0,7.0,3.0,418.5,56.620000000000005,2610.0,2007.5,602.5,24.5,54.0,562.0,340.0,222.0,4.5,20.5,240.5,368.0,93.5,1547.5,522372.5,51.24,41.23,18.73,58.47,44.45,3.39,60.5,2466.5,2336.0,2600.0,79.76,26.06,53.73,48.13,41.79,31.25,33.15,2.0,1.5,387.0,51.04,2386.5,1667.5,719.0,19.5,57.0,264.0,145.0,119.0,2.0,11.5,194.0,286.5,54.5,1498.0,503978.0,50.42,43.28,15.26,60.36,40.52,4.54,61.5,2260.0,2138.5,2357.0,68.06,33.55,72.55,28.32,57.82,30.71,17.9,1.5,2.0
1.0,8.0,6.0,2.0,405.0,51.99,2131.0,1555.5,575.5,19.0,50.5,338.0,150.0,188.0,2.0,16.0,362.5,299.5,8.5,1583.5,501459.5,45.34,36.23,20.78,56.98,41.22,3.02,53.5,2391.0,2256.5,2525.0,70.04,32.17,59.14,41.43,45.89,30.29,27.61,1.0,1.5,381.5,53.995000000000005,2094.0,1515.0,579.0,19.0,44.5,458.0,288.0,170.0,3.5,15.5,296.0,381.5,58.5,1432.5,452287.5,54.16,37.1,11.28,66.9,36.39,3.35,67.0,2207.0,2070.0,2333.5,86.81,31.34,69.84,39.49,55.91,37.01,21.01,1.5,1.0
2.0,8.0,8.0,3.0,416.5,52.415000000000006,2412.0,1727.0,685.0,21.5,64.5,804.5,531.5,273.0,6.5,25.0,358.0,199.5,74.5,1551.5,501708.5,50.69,38.55,21.55,55.14,43.64,6.28,49.5,2408.0,2278.5,2547.5,76.22,26.38,61.45,39.97,42.45,34.89,24.4,1.0,0.5,424.0,51.26,2452.5,1804.5,648.0,21.5,54.0,587.0,424.5,162.5,5.0,15.0,525.0,357.5,78.0,1568.5,507660.5,48.35,44.27,17.53,68.06,40.42,3.23,56.5,2463.5,2189.5,2702.5,72.09,32.51,71.05,37.64,49.95,34.1,20.27,0.5,1.0
3.0,4.0,14.0,9.0,421.5,46.46,2857.0,2268.5,588.5,27.5,54.0,482.0,336.0,146.0,4.5,13.0,471.5,408.0,40.0,1537.5,565278.5,49.22,45.96,17.16,58.56,40.49,1.16,66.5,2423.5,2289.0,2544.5,71.5,30.14,74.79,29.92,58.59,29.32,16.97,2.0,2.0,425.0,48.005,2754.0,2173.0,581.0,26.0,52.0,485.5,271.0,214.5,3.5,19.0,435.5,448.5,90.0,1538.5,555606.0,51.13,44.12,12.92,69.49,37.55,2.58,51.5,2892.5,2828.0,2964.0,81.78,22.31,61.53,39.18,45.49,33.7,21.97,2.0,2.0
4.0,11.0,8.0,3.0,425.5,51.04,2581.0,1945.5,635.5,24.5,58.0,643.5,430.5,213.0,5.5,19.0,341.0,465.5,76.0,1574.5,535288.0,45.34,39.31,17.98,55.65,44.42,6.04,55.0,2584.0,2423.0,2737.5,80.44,28.29,61.93,52.72,41.64,35.17,32.54,1.5,0.5,458.0,45.675,2729.5,1993.5,736.0,24.5,65.5,384.0,265.5,118.5,3.5,10.5,385.5,397.0,39.5,1527.5,513378.0,54.21,37.37,21.51,59.06,39.82,3.26,58.0,2415.0,2365.0,2450.0,70.79,29.39,78.69,21.61,60.26,29.94,13.06,0.5,1.5
4.0,6.0,1.0,1.0,447.0,47.805,1100.0,904.5,195.5,10.0,17.0,275.5,236.0,39.5,2.5,3.5,154.5,71.0,9.0,1577.0,223708.0,46.83,45.54,19.16,57.52,43.29,7.16,29.5,2934.5,2700.0,3068.5,78.58,24.84,68.94,32.44,54.11,34.9,20.69,0.5,1.0,423.5,50.005,1041.0,747.5,293.5,9.5,25.5,229.5,139.5,90.0,1.5,7.5,140.5,203.5,10.0,1592.0,227883.0,50.14,40.53,20.7,62.89,42.82,11.49,33.0,2569.0,2343.5,2687.0,66.98,35.9,68.96,36.92,48.78,38.21,19.92,1.0,0.5
5.0,12.0,11.0,3.0,402.5,45.715,2277.0,1668.5,608.5,20.5,54.0,511.5,330.5,181.0,3.5,15.5,304.5,335.0,21.5,1536.0,519089.5,55.77,39.49,17.41,60.52,48.44,7.61,40.5,2428.0,2297.5,2560.5,81.82,32.18,74.57,33.19,59.75,30.6,18.99,1.0,0.5,415.5,47.375,2423.0,1848.0,575.0,22.5,51.0,522.0,324.5,197.5,4.0,18.0,308.0,425.5,85.0,1538.0,516762.5,48.51,37.29,19.51,57.13,40.78,6.27,63.0,2576.0,2401.0,2815.0,74.64,30.06,60.15,45.25,43.76,39.95,24.06,0.5,1.0
1.0,4.0,9.0,2.0,402.0,49.7,2116.5,1470.5,646.0,17.5,59.0,312.5,175.0,137.5,2.0,12.5,256.5,265.5,27.5,1534.0,483333.0,45.72,42.99,14.99,55.06,41.97,7.09,55.5,2616.0,2384.5,2814.0,72.55,33.15,71.64,31.09,55.27,29.07,19.53,1.0,1.0,479.0,49.125,2476.0,1927.0,549.0,23.5,47.5,637.5,471.5,166.0,5.0,14.5,422.5,430.5,29.0,1570.5,492406.5,41.55,45.75,20.39,54.75,43.46,6.82,67.0,2484.0,2247.5,2823.0,79.3,29.98,56.76,43.51,40.98,34.94,25.7,1.0,1.0
4.0,8.0,7.0,1.0,419.0,49.78,1929.0,1445.0,484.0,18.0,43.5,571.5,376.5,195.0,4.5,17.0,398.0,362.0,69.5,1596.5,434158.0,42.0,41.84,23.36,53.4,44.63,2.95,43.0,2539.5,2495.5,2703.0,80.96,26.34,55.22,47.9,42.35,33.98,29.59,1.0,1.0,412.0,49.06,2021.5,1569.0,452.5,18.5,36.0,401.5,317.5,84.0,3.5,7.5,247.0,291.5,32.5,1568.5,425004.5,43.41,47.08,13.51,56.67,41.14,6.39,40.5,2256.0,2187.0,2329.5,74.07,38.78,74.1,32.58,56.3,31.68,18.77,1.0,1.0
0.0,1.0,8.0,2.0,374.5,57.045,2091.5,1476.5,615.0,19.5,52.5,332.0,155.5,176.5,2.0,13.0,202.5,398.5,23.0,1525.0,476072.0,50.03,43.07,14.01,59.59,44.28,3.89,43.0,2355.0,2311.5,2405.5,72.21,28.27,71.06,31.02,52.08,35.76,17.7,1.0,1.5,408.5,49.835,2182.5,1639.0,543.5,20.0,48.5,563.5,329.0,234.5,4.5,21.0,234.0,374.5,125.0,1559.0,491878.5,42.76,43.34,16.48,63.56,46.09,7.52,75.0,2341.0,2117.5,2610.5,76.84,24.27,58.85,44.68,40.99,36.46,27.62,1.5,1.0
2.0,5.0,5.0,1.0,407.0,53.96,2247.5,1574.0,673.5,20.5,60.0,296.5,110.5,186.0,2.0,16.5,329.5,474.0,92.5,1496.0,475683.5,48.36,39.12,14.62,61.94,39.23,6.96,52.0,2129.0,2096.5,2189.0,77.92,25.06,67.24,33.37,52.14,32.71,20.93,0.5,1.0,421.5,47.835,2364.0,1790.5,573.5,20.5,52.0,525.5,282.0,243.5,3.0,21.5,343.0,280.5,23.0,1526.5,487550.5,45.38,40.7,16.21,58.16,39.21,4.42,30.5,2251.0,2158.0,2354.5,73.7,27.1,59.47,43.25,42.99,32.57,30.59,1.0,0.5
4.0,7.0,7.0,1.0,408.5,50.36,2318.0,1870.5,447.5,22.0,39.5,369.0,211.0,158.0,2.5,13.5,267.0,284.5,6.5,1469.0,428460.0,50.75,41.61,13.71,57.0,47.07,4.68,36.0,2625.5,2497.5,2759.5,74.65,26.83,70.52,30.33,52.69,34.04,17.78,2.0,1.0,403.0,48.915,2001.0,1458.5,542.5,18.0,48.0,485.0,277.0,208.0,4.0,18.5,117.0,309.5,85.5,1415.0,409912.0,59.27,40.4,12.5,60.34,38.18,5.09,34.0,2392.0,2174.0,2549.5,76.45,32.4,62.4,44.03,44.59,32.48,32.89,1.0,2.0
5.0,8.0,9.0,2.0,398.5,55.5,1941.5,1499.0,442.5,18.5,38.5,267.0,141.0,126.0,1.5,11.5,228.0,222.0,1.0,1541.0,421036.5,53.21,41.48,19.62,60.42,44.68,5.2,54.5,2828.5,2769.5,2909.0,83.97,24.47,71.19,32.57,53.54,34.9,19.69,2.5,0.0,447.5,50.27,2164.5,1584.0,580.5,21.0,49.5,396.5,187.5,209.0,2.0,15.5,345.0,517.0,12.0,1603.5,423139.0,43.88,43.36,21.75,62.49,38.07,5.12,26.5,2652.0,2439.0,2712.5,72.77,28.6,69.98,37.03,50.75,33.34,22.92,0.0,2.5
2.0,9.0,7.0,3.0,410.0,48.4,2411.0,1761.0,650.0,21.5,56.0,479.0,376.0,103.0,4.0,9.0,235.0,238.0,3.0,1465.5,472576.0,53.04,41.89,13.48,54.37,44.24,7.96,42.0,2393.0,2114.0,2624.5,74.53,26.52,72.69,28.27,58.8,27.52,15.76,0.5,2.0,417.0,49.24,2333.5,1759.5,574.0,22.5,51.5,658.5,499.5,159.0,6.5,15.0,405.5,504.0,150.5,1579.0,518647.5,44.19,42.84,16.71,57.27,41.26,5.94,41.0,2720.5,2577.5,2874.0,80.02,25.14,61.82,47.13,43.15,35.09,27.66,2.0,0.5
