goals-a,shots-a,shots conceded-a,goals conceded-a,bpm-a,avg boost amount-a,amount collected-a,amount collected big pads-a,amount collected small pads-a,count collected big pads-a,count collected small pads-a,amount stolen-a,amount stolen big pads-a,amount stolen small pads-a,count stolen big pads-a,count stolen small pads-a,amount used while supersonic-a,amount overfill total-a,amount overfill stolen-a,avg speed-a,total distance-a,percentage slow speed-a,percentage boost speed-a,percentage supersonic speed-a,percentage on ground-a,percentage low in air-a,percentage high in air-a,count powerslide-a,avg distance to ball-a,avg distance to ball has possession-a,avg distance to ball no possession-a,percentage behind ball-a,percentage in front of ball-a,percentage defensive half-a,percentage offensive half-a,percentage defensive third-a,percentage neutral third-a,percentage offensive third-a,demos inflicted-a,demos taken-a,bpm-b,avg boost amount-b,amount collected-b,amount collected big pads-b,amount collected small pads-b,count collected big pads-b,count collected small pads-b,amount stolen-b,amount stolen big pads-b,amount stolen small pads-b,count stolen big pads-b,count stolen small pads-b,amount used while supersonic-b,amount overfill total-b,amount overfill stolen-b,avg speed-b,total distance-b,percentage slow speed-b,percentage boost speed-b,percentage supersonic speed-b,percentage on ground-b,percentage low in air-b,percentage high in air-b,count powerslide-b,avg distance to ball-b,avg distance to ball has possession-b,avg distance to ball no possession-b,percentage behind ball-b,percentage in front of ball-b,percentage defensive half-b,percentage offensive half-b,percentage defensive third-b,percentage neutral third-b,percentage offensive third-b,demos inflicted-b,demos taken-b
1.0,3.0,9.0,3.0,377.5,55.665000000000006,2115.5,1629.5,486.0,20.5,43.0,388.5,252.5,136.0,3.0,12.0,258.5,310.5,48.0,1413.0,450368.0,63.44,41.78,16.71,70.98,44.99,6.61,54.5,2348.0,2097.5,2499.0,69.2,35.4,71.69,29.28,58.07,30.35,18.69,0.5,0.0,390.0,56.325,2136.5,1470.5,666.0,17.0,60.5,623.0,341.0,282.0,3.5,24.5,231.0,257.0,13.5,1518.0,482799.5,47.97,45.9,10.73,60.14,37.65,8.81,60.5,2564.5,2202.5,2881.0,78.95,21.57,50.91,50.05,36.89,39.09,31.6,0.0,0.5
3.0,6.0,12.0,4.0,363.0,48.315,2729.5,2005.5,724.0,24.0,65.5,535.5,247.0,288.5,3.0,26.5,342.5,317.0,53.0,1452.5,592234.5,59.59,40.83,16.19,71.57,43.01,5.07,62.0,2526.5,2428.5,2598.5,74.13,27.03,66.17,38.43,48.56,33.91,24.09,1.5,0.0,383.5,50.645,2698.5,1976.0,722.5,24.5,62.0,608.0,318.0,290.0,3.5,24.0,226.0,438.5,31.0,1463.5,590191.5,52.06,37.54,12.41,55.28,42.19,4.06,74.5,2143.0,1946.0,2322.0,80.11,26.56,64.64,37.13,51.31,30.73,20.97,0.0,1.5
3.0,4.0,5.0,4.0,418.5,49.120000000000005,2369.5,1851.0,518.5,22.0,45.0,561.0,395.0,166.0,4.5,14.5,293.0,277.5,55.5,1499.5,501472.0,55.53,45.68,15.51,57.52,41.18,5.35,38.5,2834.0,2700.5,2959.0,73.91,29.12,65.08,38.5,46.85,33.27,24.63,2.0,1.5,350.0,47.635000000000005,1890.0,1310.5,579.5,16.0,51.5,369.5,209.0,160.5,2.5,14.0,123.0,294.5,41.0,1399.0,461112.0,57.83,34.2,10.53,61.83,39.85,6.19,69.0,2450.5,2311.5,2596.5,76.33,24.68,69.26,34.17,53.47,31.31,19.24,1.5,2.0
2.0,6.0,12.0,3.0,396.5,49.2,2204.5,1685.0,519.5,20.5,43.5,420.0,245.5,174.5,3.5,13.0,394.0,204.0,1.0,1488.5,480185.0,53.19,39.17,17.32,64.11,38.89,3.71,50.0,2660.0,2596.0,2697.0,77.44,25.19,71.38,37.4,51.31,31.91,22.87,2.0,2.0,391.0,56.805,2307.5,1638.0,669.5,22.5,56.5,508.5,292.0,216.5,4.5,19.5,302.5,552.0,118.0,1502.0,484028.0,53.08,39.75,21.19,67.59,45.55,2.63,87.5,2044.0,1898.0,2205.5,79.5,32.0,65.17,41.54,52.41,28.82,27.81,2.0,2.0
1.0,3.0,11.0,5.0,401.5,50.010000000000005,1436.0,1107.5,328.5,12.5,29.0,235.0,168.0,67.0,2.0,6.5,182.0,137.5,15.5,1425.0,284309.5,60.8,33.06,18.03,64.1,38.86,5.74,28.0,2613.5,2642.0,2567.0,64.27,36.16,80.65,22.36,69.09,23.74,12.85,0.5,1.5,372.0,51.5,1378.0,1137.0,241.0,13.5,21.5,305.0,216.5,88.5,2.5,7.5,273.0,216.0,32.5,1535.0,312571.0,51.24,36.56,20.21,61.72,37.87,4.37,24.5,2821.0,2732.0,2745.0,82.85,21.3,59.36,53.2,45.39,31.6,34.37,1.5,0.5
3.0,7.0,8.0,6.0,392.0,50.63,2040.0,1578.0,462.0,19.0,39.5,444.5,336.0,108.5,4.0,10.5,289.0,227.5,63.0,1514.5,445135.5,53.21,39.69,18.49,65.59,38.43,4.55,46.0,2518.0,2443.0,2622.5,71.89,35.93,70.97,33.83,54.38,29.5,19.68,1.0,0.0,391.0,49.135,2041.5,1464.0,577.5,17.5,50.0,729.0,513.0,216.0,6.0,18.5,136.0,266.0,88.0,1564.5,455520.0,48.89,37.3,20.59,56.29,41.69,4.87,72.5,2548.0,2430.0,2665.0,78.57,25.95,58.16,43.51,43.09,32.36,28.29,0.0,1.0
0.0,2.0,5.0,4.0,470.0,52.82,1114.0,887.5,226.5,11.5,21.0,206.0,154.0,52.0,2.0,4.5,201.0,260.5,46.0,1569.5,194533.0,50.39,40.62,16.93,62.32,41.15,4.63,20.0,2433.0,2283.5,2511.5,68.64,33.92,64.64,35.86,50.43,37.73,20.47,0.5,0.5,366.0,47.625,866.5,673.0,193.5,7.5,17.5,97.5,50.0,47.5,0.5,4.0,32.5,79.5,0.0,1438.5,176939.5,56.91,34.94,12.84,61.51,36.51,4.38,28.5,2689.0,2625.5,2582.0,85.4,19.11,72.52,30.85,58.28,34.02,15.53,0.5,0.5
7.0,10.0,8.0,2.0,413.5,45.85,2606.5,1903.0,703.5,22.0,63.0,538.5,332.5,206.0,3.5,18.5,418.5,205.5,19.0,1628.5,536170.5,47.04,40.13,24.94,60.31,42.83,5.54,32.0,2605.5,2545.5,2659.0,79.94,27.39,67.47,39.28,48.55,34.75,23.38,4.0,0.0,410.0,47.05,2496.0,1930.5,565.5,22.5,50.0,604.0,448.5,155.5,5.0,14.0,76.0,322.5,50.5,1521.5,483977.5,52.15,38.83,19.74,60.99,45.84,6.31,46.0,2463.0,2280.5,2620.0,73.72,29.77,67.43,34.19,47.72,32.42,20.27,0.0,4.0
1.0,5.0,11.0,2.0,442.0,51.155,2450.0,1998.5,451.5,24.0,38.0,631.0,458.0,173.0,5.0,13.0,456.5,301.5,14.0,1586.5,499597.5,46.47,38.61,23.06,48.87,47.54,6.21,54.5,2360.5,2248.5,2493.0,74.6,25.68,60.3,40.26,45.52,29.11,26.36,1.0,1.0,419.5,46.47,2220.0,1673.5,546.5,19.5,48.5,589.0,359.0,230.0,4.0,20.5,312.5,254.5,43.0,1554.5,488762.5,50.3,43.2,19.17,55.61,43.5,5.22,66.0,2116.0,1964.5,2234.5,77.8,32.05,61.17,42.37,46.02,33.62,24.55,1.0,1.0
2.0,9.0,8.0,5.0,412.5,51.36,2250.5,1705.0,545.5,20.5,50.0,276.0,89.5,186.5,1.0,17.5,338.5,331.0,14.5,1499.5,469908.0,49.45,36.59,19.23,61.4,43.21,5.83,34.0,2544.0,2523.5,2549.0,76.03,35.22,70.41,37.57,55.8,32.19,20.91,0.5,1.0,456.0,47.425,2521.0,1967.0,554.0,23.0,45.5,457.0,265.0,192.0,3.5,13.5,289.0,344.0,86.5,1535.5,483714.5,47.49,40.46,17.85,51.33,43.15,8.6,43.5,2405.0,2345.5,2445.0,78.99,28.14,67.38,41.3,49.47,33.69,27.66,1.0,0.5
1.0,6.0,7.0,3.0,410.0,49.275,2402.5,1908.5,494.0,22.5,43.5,391.0,264.0,127.0,3.5,11.5,473.0,333.5,87.5,1518.5,473121.0,49.28,40.42,18.09,61.51,39.31,4.52,51.0,2242.0,1905.0,2516.0,70.48,32.22,67.66,37.7,48.14,34.24,24.31,2.0,2.5,462.0,51.395,2597.5,1950.0,647.5,22.5,51.5,403.0,251.0,152.0,3.0,14.0,580.5,322.0,56.0,1602.5,508942.5,43.39,34.58,25.5,54.19,43.13,9.08,40.0,2561.0,2460.0,2681.5,78.82,26.62,66.67,36.11,50.39,29.15,22.72,2.5,2.0
2.0,7.0,1.0,0.0,542.5,49.745000000000005,2325.5,1737.5,588.0,20.0,47.0,800.0,493.5,306.5,6.0,23.5,448.5,274.0,122.0,1674.0,406795.0,35.82,47.1,24.17,59.01,39.14,3.09,52.0,2674.5,2603.5,2770.5,78.43,24.65,45.74,55.17,28.92,37.53,36.77,3.5,0.0,365.0,47.565,1440.5,1050.5,390.0,13.0,34.0,193.5,137.5,56.0,2.0,5.5,169.5,254.5,68.0,1373.5,318418.0,64.93,36.41,9.33,55.04,39.55,7.14,58.0,2164.5,2048.0,2250.5,75.81,27.4,81.34,19.78,67.42,27.87,11.19,0.0,3.5
0.0,5.0,4.0,4.0,425.0,55.64,2241.0,1674.5,566.5,24.0,52.5,668.0,504.0,164.0,5.5,14.5,525.5,567.5,39.5,1677.5,514156.5,40.52,39.66,28.27,58.83,40.01,3.61,62.5,2551.5,2336.0,2796.5,68.01,38.41,66.79,40.33,47.72,35.33,27.17,3.0,0.0,378.0,55.315,2056.5,1411.0,645.5,19.5,57.0,419.0,245.0,174.0,3.5,15.5,198.0,544.0,112.5,1539.5,456615.0,53.77,45.51,20.0,65.89,44.93,3.79,74.0,2639.0,2678.0,2574.5,82.49,26.43,68.92,37.18,52.69,33.78,20.42,0.0,3.0
4.0,10.0,7.0,3.0,375.0,52.58,2417.5,1948.0,469.5,23.5,44.0,558.0,443.0,115.0,5.0,10.5,171.5,329.5,29.5,1466.5,503201.5,57.46,38.96,14.83,62.35,37.81,5.02,57.0,2723.0,2646.0,2811.0,81.66,27.25,68.89,35.97,52.67,35.05,19.24,1.0,0.5,362.0,51.65,2206.5,1728.5,478.0,21.0,42.5,282.5,139.5,143.0,2.0,12.0,208.5,380.5,60.0,1434.5,489248.0,57.5,43.03,10.18,68.89,34.58,5.6,38.0,2615.5,2415.5,2768.5,79.51,26.87,72.7,33.84,52.76,36.92,19.01,0.5,1.0
1.0,5.0,7.0,5.0,418.0,49.755,1396.5,1039.5,357.0,11.5,31.0,258.0,169.0,89.0,2.0,8.0,309.0,77.5,9.5,1581.5,305620.0,46.92,42.38,16.96,56.85,41.27,5.96,26.5,2511.5,2338.0,2578.0,66.98,33.74,71.28,34.52,56.82,33.25,20.26,0.0,0.0,396.0,50.83,1455.5,1159.5,296.0,14.5,27.5,357.5,260.5,97.0,3.5,8.5,114.0,309.5,94.0,1472.0,285119.0,58.26,39.63,13.23,60.07,45.1,3.95,23.5,2653.5,2859.5,2494.5,81.21,24.75,62.95,41.67,50.51,31.8,25.43,0.0,0.0
4.0,10.0,9.0,5.0,393.5,44.74,2520.5,1801.5,719.0,20.5,62.5,594.5,375.0,219.5,4.0,19.0,369.5,170.0,24.5,1521.0,531583.0,53.88,36.51,17.16,53.28,44.07,4.79,61.0,2267.0,2000.0,2495.5,72.86,28.84,63.53,37.36,48.67,32.39,23.57,2.0,0.5,374.0,50.215,2473.0,1757.0,716.0,21.5,63.0,602.0,383.5,218.5,4.5,19.5,449.5,369.0,66.5,1524.5,523549.0,51.34,36.8,16.89,59.3,38.52,4.3,65.0,2371.5,2386.5,2353.0,79.33,27.22,63.04,37.98,46.49,30.39,25.5,0.5,2.0
2.0,7.0,11.0,4.0,461.5,47.015,2548.5,2085.0,463.5,22.5,41.0,452.0,347.5,104.5,3.5,9.0,662.0,160.0,2.0,1598.0,515313.0,41.98,40.11,21.99,62.02,38.55,4.53,33.0,2401.5,2310.5,2496.5,78.45,27.46,69.66,30.98,52.19,37.26,14.75,0.5,0.5,400.0,52.275,2193.0,1770.5,422.5,21.5,39.0,362.0,226.5,135.5,2.5,12.0,378.5,406.0,28.0,1524.0,490692.0,48.89,40.17,14.84,61.87,36.08,5.08,55.5,2346.5,2258.5,2508.0,75.25,26.06,61.86,41.86,41.48,39.29,23.49,0.5,0.5
4.0,8.0,10.0,3.0,406.0,51.56,2295.0,1832.0,463.0,23.0,43.0,294.0,216.5,77.5,3.0,7.5,365.5,437.5,58.0,1511.5,496303.0,48.42,38.95,13.41,54.49,44.94,6.32,40.5,2300.0,2094.0,2556.5,80.06,27.9,74.94,29.24,56.64,30.21,16.18,0.5,3.5,455.0,48.565,2796.0,2176.0,620.0,25.0,56.5,600.0,374.5,225.5,4.0,22.0,554.5,338.5,36.0,1608.5,542733.5,42.1,40.57,20.56,57.47,40.08,2.85,66.5,2529.5,2249.0,2743.0,75.54,24.75,56.76,43.57,39.23,35.7,27.5,3.5,0.5
1.0,3.0,7.0,4.0,391.5,53.5,2017.0,1511.5,505.5,18.5,46.0,416.5,277.5,139.0,4.0,12.0,382.0,335.5,122.0,1552.5,432478.0,46.32,46.16,17.3,64.2,42.73,6.42,50.5,2252.0,2043.0,2407.0,66.66,36.01,65.54,35.38,53.05,27.36,24.15,2.5,1.0,383.5,49.69,1919.5,1478.0,441.5,18.5,39.0,379.0,238.0,141.0,3.0,12.0,195.0,385.0,62.0,1455.5,398255.0,53.88,40.9,8.17,62.3,41.39,5.54,64.0,2201.5,2122.5,2313.5,77.74,24.67,58.95,42.25,44.63,38.17,26.94,1.0,2.5
1.0,7.0,10.0,4.0,381.0,54.1,1947.0,1344.0,603.0,19.0,53.0,440.5,289.0,151.5,4.0,14.0,194.0,395.0,77.5,1506.0,431603.0,49.19,42.61,18.03,61.57,35.28,4.15,37.5,2233.0,2192.0,2251.5,63.02,38.36,66.91,35.19,48.0,34.04,19.39,1.5,1.0,427.5,47.25,2228.5,1809.5,419.0,20.5,36.5,655.5,528.0,127.5,6.0,11.5,240.5,246.0,76.5,1570.5,461448.0,45.26,42.05,20.68,54.93,49.8,3.51,29.5,2401.5,2237.5,2530.5,82.15,23.43,62.93,43.71,44.55,32.47,28.66,1.0,1.5
4.0,13.0,5.0,3.0,409.5,51.745,2372.0,1789.5,582.5,22.5,53.5,610.0,333.5,276.5,4.5,24.5,316.5,448.5,89.0,1542.0,539531.5,50.16,39.95,15.07,56.15,41.51,7.7,44.5,2479.0,2318.0,2755.0,73.5,27.27,58.16,45.45,42.48,33.03,26.84,0.5,0.0,392.0,46.315,2572.0,1925.5,646.5,23.5,55.5,440.5,300.0,140.5,3.0,12.0,253.5,407.5,0.0,1531.0,531782.5,50.42,36.84,19.4,58.48,42.96,6.62,62.0,2571.0,2223.0,2777.0,79.28,30.88,70.49,29.92,54.89,31.4,14.9,0.0,0.5
7.0,8.0,15.0,6.0,434.0,48.205,2997.5,2327.5,670.0,29.5,63.0,688.5,461.5,227.0,6.0,20.0,519.0,513.5,102.5,1600.0,592431.0,51.11,37.76,23.67,56.46,41.62,3.63,79.0,2711.0,2692.0,2776.0,77.1,34.68,71.91,32.2,56.55,33.01,17.32,2.0,0.0,432.5,41.68,2785.0,2002.5,782.5,23.0,68.0,556.0,303.0,253.0,4.0,21.5,305.0,305.0,98.5,1553.0,564099.0,48.88,38.54,16.19,56.92,42.71,7.84,86.5,2491.5,2294.5,2730.0,75.22,28.25,63.63,39.0,48.39,32.15,23.57,0.0,2.0
4.0,9.0,4.0,2.0,406.5,51.365,2562.0,1898.5,663.5,23.0,59.5,465.5,232.0,233.5,2.5,20.0,272.5,321.5,6.5,1561.5,507576.5,47.59,42.95,15.9,50.54,46.65,8.51,47.0,2523.0,2477.0,2590.0,77.44,25.19,64.88,36.38,45.78,36.85,21.43,1.0,3.5,440.5,47.885000000000005,2648.0,1939.5,708.5,24.0,64.5,581.0,354.5,226.5,5.5,21.0,379.5,473.5,199.5,1584.0,527543.5,45.95,40.96,21.65,57.15,40.97,4.41,66.0,2816.5,2346.5,3130.0,72.14,29.1,67.77,35.0,48.48,35.58,19.32,3.5,1.0
1.0,7.0,10.0,2.0,387.0,52.42,2246.0,1707.5,538.5,22.5,47.5,435.5,324.5,111.0,4.0,9.5,218.5,451.5,68.5,1509.0,497749.5,53.48,43.23,18.01,65.0,38.86,7.92,57.5,2478.5,2290.0,2672.0,72.41,37.97,70.47,32.43,56.83,30.76,18.26,1.0,1.0,428.5,47.005,2449.0,1819.5,629.5,22.0,57.5,617.0,364.0,253.0,5.0,23.0,324.5,378.5,136.0,1578.0,522425.0,40.44,47.2,17.51,62.53,37.65,5.87,64.5,2576.5,2391.5,2725.5,78.39,22.32,55.39,44.83,39.04,35.11,28.2,1.0,1.0
3.0,10.0,8.0,4.0,512.5,52.175,3134.0,2481.0,653.0,31.0,54.5,832.0,585.0,247.0,7.5,22.5,493.5,542.0,144.0,1635.0,550152.5,39.03,44.05,19.32,58.61,41.22,3.35,71.5,2501.5,2309.5,2706.5,77.02,28.52,64.4,48.04,45.94,37.54,28.33,0.5,1.5,362.0,40.39,2107.0,1377.0,730.0,16.0,63.5,410.5,175.0,235.5,2.0,20.5,355.0,237.5,30.5,1558.5,528109.5,48.85,46.86,15.84,59.72,39.09,4.45,42.5,2455.5,2296.0,2582.0,73.35,32.85,68.2,31.9,52.82,35.43,20.61,1.5,0.5
3.0,11.0,11.0,5.0,414.0,53.27,2643.5,2047.5,596.0,23.5,55.0,408.5,236.5,172.0,3.0,16.0,414.5,285.0,62.5,1546.0,534020.0,54.24,41.45,20.8,66.66,34.17,6.91,42.5,2815.5,2800.5,2837.0,73.78,30.73,71.37,31.33,54.12,30.2,20.83,1.0,0.5,412.0,50.865,2548.0,2023.0,525.0,24.5,48.5,423.0,251.5,171.5,3.0,15.5,253.0,456.5,54.0,1592.5,547970.0,47.7,43.25,18.88,61.72,44.21,8.69,54.0,2770.5,2669.5,2862.5,76.3,35.27,67.92,45.51,52.94,29.59,30.08,0.5,1.0
0.0,4.0,9.0,3.0,369.0,55.155,1945.0,1432.5,512.5,18.5,42.0,262.5,92.0,170.5,1.0,11.5,290.5,329.5,12.5,1420.0,418144.0,55.82,36.82,16.96,64.63,38.16,4.84,40.0,2473.0,2172.5,2532.5,77.04,32.32,82.72,21.7,68.88,26.51,11.35,0.5,1.0,508.0,53.775000000000006,2649.5,2118.0,531.5,24.5,50.0,516.0,303.5,212.5,4.0,20.5,390.5,361.0,107.5,1609.0,481478.5,42.95,40.54,27.85,65.31,39.44,9.74,57.5,2354.0,2310.5,2437.0,88.75,18.0,56.4,56.57,36.67,42.09,37.48,1.0,0.5
3.0,6.0,5.0,1.0,394.0,56.52,2160.5,1759.5,401.0,21.5,37.5,345.5,236.0,109.5,3.0,9.5,203.0,266.5,63.0,1575.5,506352.0,51.43,42.63,21.6,64.14,42.27,6.28,38.5,2817.0,2752.5,2841.5,78.57,33.01,68.83,34.03,49.89,34.85,18.38,1.5,0.5,349.0,54.59,2089.0,1604.0,485.0,21.5,42.5,537.0,351.5,185.5,4.5,16.0,255.0,551.5,98.0,1536.0,487087.0,44.85,41.15,15.31,64.93,36.84,5.13,45.0,2399.0,2106.0,2633.0,72.99,29.55,60.12,43.11,43.82,30.98,27.53,0.5,1.5
4.0,7.0,3.0,1.0,394.5,53.695,1329.0,1094.0,235.0,13.0,22.5,334.0,257.0,77.0,3.0,6.5,165.0,219.0,42.5,1517.5,263713.5,56.7,40.4,20.11,74.04,38.08,4.22,25.0,2762.0,2657.0,2861.5,84.82,24.33,60.4,41.48,39.44,36.14,26.57,0.5,0.0,405.5,50.665000000000006,1355.0,1137.5,217.5,14.0,18.5,255.0,178.0,77.0,2.5,6.5,100.0,265.0,71.0,1455.5,249259.5,54.81,38.78,17.67,48.48,47.12,6.75,24.5,2755.0,2196.0,3200.0,71.22,29.07,73.43,26.85,61.36,26.61,17.42,0.0,0.5
3.0,10.0,3.0,0.0,377.5,55.145,1780.5,1392.0,388.5,18.0,35.0,528.0,362.0,166.0,4.5,15.0,248.5,275.0,66.5,1462.5,390245.0,58.28,39.61,20.13,72.09,45.85,3.47,30.0,2735.5,2306.0,3132.0,83.79,21.08,55.84,50.73,37.09,38.32,35.86,0.5,0.0,378.0,54.650000000000006,1797.5,1475.5,322.0,20.0,24.0,283.5,216.5,67.0,3.5,6.0,231.5,539.0,133.0,1405.5,372598.0,55.07,33.71,12.31,50.18,44.22,12.08,31.0,2435.0,2013.5,2771.5,79.02,57.54,78.99,41.84,63.35,29.67,28.4,0.0,0.5
2.0,6.0,3.0,1.0,393.0,59.55,2188.0,1782.5,405.5,24.5,37.5,368.0,207.5,160.5,3.5,14.0,291.5,653.0,144.5,1472.0,469824.5,58.73,39.82,17.53,65.39,41.17,7.19,47.0,2807.0,2625.5,3036.0,86.94,26.06,66.48,33.94,49.86,35.11,20.13,0.5,0.5,311.5,55.78,1769.5,1213.0,556.5,14.5,48.0,234.5,111.5,123.0,1.5,10.5,146.5,251.0,38.0,1438.5,459901.5,52.0,42.97,9.2,60.96,37.17,5.44,48.5,2717.5,2369.5,3008.0,75.62,28.12,71.18,31.6,54.63,37.43,14.78,0.5,0.5
5.0,10.0,9.0,4.0,398.0,53.05,2481.5,1950.0,531.5,22.5,48.0,359.5,205.5,154.0,2.5,13.5,326.0,279.5,17.0,1473.0,512847.0,59.22,42.83,14.86,71.52,39.65,3.41,50.0,2830.5,2748.0,2944.0,82.28,23.69,67.89,34.45,51.93,33.66,23.1,1.5,1.0,385.0,47.63,2438.5,1900.5,538.0,22.5,47.5,362.5,200.0,162.5,2.5,14.5,234.0,355.0,50.0,1480.5,513671.5,51.0,41.01,10.97,65.69,39.45,5.29,56.5,2500.5,2434.5,2569.0,70.89,31.25,67.44,35.26,49.98,32.17,19.38,1.0,1.5
2.0,5.0,9.0,0.0,383.5,51.65,2152.0,1641.0,511.0,19.5,47.0,404.5,240.0,164.5,3.0,14.5,378.0,230.5,22.0,1480.0,469754.0,60.14,44.83,19.92,70.75,44.11,5.21,55.5,2465.5,2211.0,2767.0,76.81,24.9,72.9,32.68,55.59,32.0,20.0,0.5,0.0,417.0,52.04,2278.5,1666.5,612.0,20.5,54.5,547.0,309.0,238.0,3.5,21.0,314.5,398.0,42.5,1488.5,469998.0,50.77,38.15,14.88,62.92,42.95,2.92,35.0,2262.5,1979.0,2484.0,79.65,27.29,60.54,49.74,40.2,35.86,33.52,0.0,0.5
4.0,8.0,7.0,3.0,388.5,51.145,2382.0,1771.0,611.0,22.0,53.5,334.0,177.5,156.5,2.5,14.0,281.0,357.5,28.5,1488.0,507531.5,56.43,41.79,15.6,66.66,40.02,4.33,50.5,2782.5,2737.0,2817.0,78.02,27.81,68.87,31.75,53.36,38.81,20.85,2.0,0.5,450.0,50.35,2712.0,2107.0,605.0,25.0,52.5,288.0,69.5,218.5,1.5,18.5,323.0,350.0,35.5,1550.5,523299.5,46.88,41.87,16.77,66.44,41.83,3.91,98.5,2632.0,2561.5,2672.0,76.38,26.07,68.04,34.24,50.79,34.98,17.27,0.5,2.0
3.0,9.0,9.0,5.0,439.0,50.94,2825.5,2269.0,556.5,27.0,50.0,565.5,385.0,180.5,5.0,16.0,653.5,382.5,90.5,1620.0,553833.5,41.25,41.49,25.48,56.73,40.36,3.82,75.5,2352.0,2142.5,2510.5,73.67,28.43,66.79,37.72,50.49,34.12,20.31,2.0,1.0,425.0,48.71,2697.0,2098.5,598.5,25.0,51.0,168.0,25.5,142.5,1.0,13.0,454.5,382.0,79.0,1554.5,527103.0,50.51,41.05,18.19,55.48,42.61,5.99,71.0,2487.5,2387.5,2589.5,80.21,28.27,75.36,34.17,54.4,34.33,19.67,1.0,2.0
4.0,9.0,10.0,5.0,416.5,48.855,2632.0,2042.0,590.0,25.0,48.5,515.5,365.5,150.0,4.5,13.5,312.0,296.0,45.5,1485.5,530005.0,58.18,42.13,18.28,70.09,40.62,6.71,57.5,2563.5,2457.5,2679.0,72.87,33.16,70.05,41.13,52.34,34.25,23.08,0.5,1.0,319.0,45.96,2096.0,1522.5,573.5,17.5,51.0,362.5,194.0,168.5,2.0,14.5,243.5,242.5,7.0,1424.5,507390.0,59.88,38.24,12.15,66.25,35.21,4.76,61.0,2933.0,2739.0,3028.0,79.5,22.58,71.27,33.01,54.13,29.79,19.35,1.0,0.5
3.0,5.0,11.0,4.0,385.0,52.115,2350.5,1796.0,554.5,20.5,48.5,393.5,241.5,152.0,2.5,13.0,309.5,257.5,9.5,1438.0,483604.5,63.7,44.37,16.28,70.31,41.45,6.98,51.0,2610.0,2427.5,2724.0,75.66,26.55,75.62,28.99,57.86,32.32,17.48,2.0,1.0,446.0,56.205,2672.5,1987.5,685.0,24.5,64.0,576.5,360.5,216.0,4.5,21.5,336.0,508.0,102.5,1626.0,541699.5,42.25,45.2,22.53,61.28,41.06,5.42,62.0,2461.0,2396.5,2553.5,75.63,30.92,60.4,44.08,40.73,35.6,25.34,1.0,2.0
4.0,8.0,13.0,3.0,376.5,52.105,2391.5,1862.0,529.5,23.0,46.5,440.0,254.0,186.0,3.0,16.5,173.0,295.0,45.0,1481.0,499027.5,59.03,40.36,16.41,69.99,39.19,6.15,48.5,2495.5,2428.0,2585.5,73.69,26.68,71.2,32.7,55.61,28.77,20.87,0.5,0.5,409.0,47.14,2602.5,2023.0,579.5,23.0,52.5,454.0,276.0,178.0,3.5,16.5,570.0,241.0,75.5,1550.0,522822.0,51.43,44.61,18.18,61.18,38.02,7.02,38.0,2381.0,2161.5,2598.5,77.02,25.0,64.27,38.4,44.82,36.34,20.87,0.5,0.5
2.0,7.0,5.0,3.0,408.0,52.085,2222.0,1717.0,505.0,20.5,45.5,295.0,150.0,145.0,1.5,13.0,204.5,174.5,7.0,1485.0,492158.0,56.23,42.4,18.01,69.2,44.08,4.85,56.0,2658.5,2491.5,2756.0,78.41,25.96,65.5,35.09,49.41,36.86,21.17,0.0,1.0,435.5,45.69,2594.0,2038.0,556.0,23.0,49.5,516.0,338.0,178.0,3.5,16.0,367.5,269.5,14.5,1535.0,512564.0,44.2,44.92,12.63,56.81,42.35,4.17,84.5,2496.0,2173.0,2781.5,79.14,30.04,67.52,40.01,49.99,31.74,23.92,1.0,0.0
5.0,8.0,8.0,3.0,406.0,51.235,2494.5,1862.0,632.5,23.0,51.5,384.0,244.0,140.0,3.0,12.5,289.0,372.0,29.5,1455.0,499611.5,59.25,40.85,15.66,67.97,36.37,7.39,47.0,2754.5,2693.5,2835.5,76.87,23.45,72.59,34.81,55.01,28.77,20.2,2.5,0.0,303.5,54.24,1990.0,1367.0,623.0,17.5,55.0,327.5,102.0,225.5,1.5,18.0,114.0,361.5,49.0,1400.5,468059.5,58.95,36.08,11.86,66.22,37.57,1.94,68.0,2652.0,2592.5,2663.5,82.47,26.08,72.1,32.86,54.83,38.78,16.35,0.0,2.5
1.0,8.0,6.0,4.0,413.5,53.150000000000006,2274.5,1749.5,525.0,21.0,43.5,567.0,390.5,176.5,5.0,15.0,365.5,242.5,82.0,1524.5,466809.0,50.99,45.59,18.78,67.71,42.24,2.97,43.5,2505.0,2293.5,2745.5,77.15,31.47,61.22,44.24,40.65,36.03,29.77,0.5,0.0,439.5,49.32,2453.5,1858.5,595.0,22.0,54.0,370.5,246.0,124.5,3.0,12.0,242.5,322.0,53.0,1531.5,466107.5,47.21,42.19,18.75,58.46,38.22,9.18,29.0,2528.0,2541.5,2396.0,81.04,22.31,75.07,30.91,59.99,31.89,15.6,0.0,0.5
